id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Caracteristicas_generales,Servicios,Amenidades,Exteriores,__origen_archivo,__fuente_periodo,Tipo de Propiedad,Superficie,Recamaras,Estacionamiento,Operación,Precio,CaracterÃ­sticas generales,latitude,longitude,longitud,latitud,Banos_totales,missing_area_m2,zero_area_m2,missing_precio,zero_precio,missing_mantenimiento,zero_mantenimiento,missing_recamaras,missing_estacionamientos,missing_area_total,zero_area_total,missing_area_cubierta,zero_area_cubierta,missing_banos_icon,missing_medio_banos_icon,missing_estacionamientos_icon,missing_recamaras_icon,missing_Banos_totales,missing_tiempo_publicacion,Colonia
Sep25_d0a051b6,Inm24,Zap,01/09/2025,Cas,210.0,4.0,2.0,Ven,9530000.0,,"Privanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.731124381600000,-103.477132165100002&zoom=16&markers=20.731124381600000,-103.477132165100002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GJn378pMligl5DMkgqv_tNVoRJg=&channel=rpfic-i24",Casa en Renta Privanza Habitat,"Estrena Casa con excelentes espacios, dentro de Solares zona Privanza. Casa en renta o venta. Distribución Planta Baja: Cochera para 2 autos Estudio Baño Completo Sala - comedor Cocina integral con isla Cuarto de servicio Jardín trasero Planta Alta: Tres habitaciones con baño cada una de ellas La recámara principal con vestidor y baño Contáctanos para mas info y agenda tu cita! WIG: pGbS5jZ",Grupo Casale,6210OR,147447747.0,7.0,150.0,210.0,4.0,2.0,4.0,,0,Caseta de guardia; Alberca; Niveles construidos : 2; Cocina integral; Estado de conservación : Excelente,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.477132,20.731124,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_5fdc54a9,Inm24,Zap,01/09/2025,Cas,165.0,3.0,2.0,Ven,4500000.0,,"Capital Norte coto carrara,  Hogares de Nuevo México, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.781597066515346,-103.415852902624520&zoom=16&markers=20.781597066515346,-103.415852902624520&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=tBVcIlmRumaCyt4K6N51QwAw8gw=&channel=rpfic-i24",Casa en Venta en Capital Norte en Zapopan,"Residencia en VENTA en Capital Norte Fraccionamiento Carrara interior 60 Primer planta: Cochera para 2 Autos, sala, comedor, cocina, patio con terraza, medio baño y cuarto de servicio. Segunda planta: Sala de estar/distribuidor, recámara principal con baño completo y clóset vestidor, 2 recámaras con baño completo. Tercer planta: Terraza abierta con área de asador A estrenar finales de febrero Precio y disponibiliadad sujeta a cambios sin previo aviso",INVERCLASS GRUPO INMOBILIARIO,5PHR9B,142233581.0,,119.0,165.0,3.0,2.0,3.0,1.0,0,Caseta de guardia; Alberca; Escuelas Cercanas; Mascotas; Niveles construidos : 3; Cocina integral; Estado de conservación : Excelente,Seguridad privada; Área de Juegos Infantiles,Cuarto de TV,Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.415853,20.781597,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Sep25_0923a623,Inm24,Zap,01/09/2025,Cas,238.0,5.0,2.0,Ven,9250000.0,,"Soare 3, Altanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.730569800000000,-103.474273600000000&zoom=16&markers=20.730569800000000,-103.474273600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=oVXlazljpYK8AChu16hLXOcKJXY=&channel=rpfic-i24",Casa Nueva en Coto Soare en Solares Residencial Zapopan,"Hermosa y moderna residencia con excelente proyecto en 3 niveles; tiene Roof Garden y acabados de lujo. Ubicada dentro de coto con alberca, gym, asadores, juegos infantiles, salón de eventos y vigilancia 24/7. En planta baja tiene estudio con baño completo que puede servir como recámara extra, sala-comedor, elegante cocina integral super equipada con barra de granito y alacenas con terminado al alto brillo, además tiene un lindo jardín interior. En segundo piso tiene 3 recámaras todas con baño y vestidor, la principal con doble ovalín y cubierta de mármol. En el tercer piso tiene un amplio Roof Garden con un área cerrada que puede ser sala de juegos o recámara ya que tiene un baño completo. La terraza tiene pisos antiderrapantes. Excelente proyecto y acabados de lujo en toda la casa, con hermosos plafones y luz indirecta, carpintería de parota, pisos de porcelanato, cristal templado en escalera, baños y accesorios de la mejor calidad. Además, cuenta con preparación para paneles, calentador solar y sistema de circuito cerrado. Precio y disponibilidad sujeto a cambios sin previo aviso.",INVERCLASS GRUPO INMOBILIARIO,5SSPDE,144958904.0,311.0,147.0,238.0,5.0,2.0,5.0,,0,Caseta de guardia; Alberca; Terraza; Escuelas Cercanas; Mascotas; Niveles construidos : 3; Cocina integral; Estado de conservación : Excelente; Closet,Area de lavandería; Gimnasio; Internet/Wifi; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles,Estudio; Area de eventos; Cuarto de TV; Oficina,Asador; Balcón(es) : 1; Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.474274,20.73057,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_fac617b5,Inm24,Zap,01/09/2025,Cas,207.0,4.0,2.0,Ven,7100000.0,,"Av Inglaterra,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.718830068788350,-103.479414338022740&zoom=16&markers=20.718830068788350,-103.479414338022740&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Y87vTNgMFIAq09_BhXBeWeDCRDc=&channel=rpfic-i24",Casa Nueva Dentro de Coto en Bosques Vallarta,"Hermosa y funcional casa de 3 niveles, con terminados de lujo y gran proyecto arquitectónico. Ubicada dentro de exclusivo coto arbolado, con vigilancia y amenidades. PB: cochera semi techada para 2 autos con espacio para bodega. Vistoso ingreso a doble altura con árbol. Recámara amplia con closet. Baño completo con doble acceso (uno a recámara y otro para visitas). Área de sala- comedor con casi 3 metros de altura, cocina integral, cuarto de lavado y jardín, ambos con ingreso de servicio. 1ER NIVEL: Recámara principal con baño completo, walk-in closet y terraza (opcional a segundo vestidor). Recámara secundaria con closet y balcón. Closet de blancos, baño completo. Recámara secundaria con closet, amplia terraza e instalaciones para adaptar otro baño completo. 2DO NIVEL: Baño completo, closet de blancos y espacioso roof garden con todas las preparaciones para adaptar otra recámara. BONDADES: - Cuenta con preparación para aire acondicionado en todas las áreas - Toda la carpintería de encino americano - Cocina con extracción y barra de cuarzo - Techos de más de 2.5 metros de altura, lo que da una sensación de amplitud y frescura - Cubierta de mármol en baños - Cristal templado en regaderas y barandal de escalera - Accesorios de la más alta calidad (superior a las casas comunes): ventanería, chapas, mezcladoras, accesorios de baño, etc. - Piso cerámico de 60x60 en áreas comunes, y piso cerámico tipo madera en recámaras. Cuenta con cisterna de 8,000lts, hidroneumático y boiler de depósito. Coto con concepto tipo bosque, de 120 casas, con alberca, terraza, gimnasio, área de asador, juegos infantiles, vigilancia y acceso controlado.",MAGGIANI Bienes Raíces,5Q7FG8,142762988.0,,156.0,207.0,4.0,2.0,4.0,,0,Caseta de guardia; Alberca; Escuelas Cercanas; Niveles construidos : 3; Cocina integral,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 1; Estudio,Asador; Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.479414,20.71883,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
Sep25_db1c66f4,Inm24,Zap,01/09/2025,Cas,114.0,2.0,4.0,Ven,2300000.0,,"SANTA PAULA,  San Isidro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.793263600000000,-103.350509200000000&zoom=16&markers=20.793263600000000,-103.350509200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=50N7PZ3ZSMYFgFdxY3qKSgqotcA=&channel=rpfic-i24",Casa en Venta San Isidro Ejidal,"EN VENTA FINCA EJIDAL SUSCEPTIBLE DE VARIOS PROYECTOS DE INVERSIÓN, GIROS Y USOS. CERCANA A LA CARR. JUCHIPILA-GUADALAJARA Y AL POBLADO DE SAN ESTEBAN CON ACCESOS A SERVICIOS DE: ENERGÍA ELÉCTRICA, ALUMBRADO PUBLICO, LÍNEAS TELEFÓNICAS, CALLES COMPACTADAS, ALGUNAS BANQUETAS Y MACHUELOS DE CONCRETO. SU DISTRIBUCIÓN CONSTA DE : INGRESO, SALA, COMEDOR, COCINA, CUARTO DE LAVADO, 2 RECAMARAS CON BAÑO Y PATIO POSTERIOR. ¡CONOCELA! Previa Cita",MAGNA 7,5P5N2K,141905780.0,,360.0,114.0,2.0,4.0,2.0,,5,Desconocido,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.350509,20.793264,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
Sep25_4772228e,Inm24,Zap,01/09/2025,Cas,225.0,3.0,2.0,Ven,7500000.0,1700.0,"Av. Inglaterra,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.717963600000000,-103.478977700000001&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ILgJrMFaHhbKqooSDF-o2pOww_A=&channel=rpfic-i24",Casa en Venta en Bosques Vallarta,"Excelente casa en venta, la cual cuenta en Planta Baja de cochera para 2 autos, bodega, amplia sala y comedor, cocina integral con cubierta de granito, area de servicio, cuarto de servicio con baño, terraza y jardin, en Planta Alta, tres recamaras, la principal con baño y vestidor, las 2 recamaras adicionales comparten baño,closet de blancos, estar TV, buenos acabados, marmol en baños, cocina de granito. muros de cantera, muebles y puertas de parota, escalera de marmol, pisos de vitropiso, filtros, calentador automatico, tinaco aljibe e hidroneumatico, lista para habitarse.",E - INMOBILIARIO,61BDQO,146919504.0,63.0,170.0,225.0,3.0,2.0,3.0,1.0,1,Cuartos de servicio; Mascotas,Seguridad privada,Bodega(s) : 1; Estudio,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.478978,20.717964,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_ba41e218,Inm24,Zap,01/09/2025,Cas,147.0,2.0,2.0,Ven,3100000.0,,"Santa Isabel 1566,  Villas Del Nilo, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.642550000000000,-103.288653000000000&zoom=16&markers=20.642550000000000,-103.288653000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Dn0bXFL6eCsscQ_rJCwaJ9KVeCM=&channel=rpfic-i24",Rio Nilo y Patria Casa en Esquina,"RÍO NILO Y PATRIA CASA EN ESQUINA Casa en Santa Isabel, a tan solo 3 cuadras de Av. Río Nilo y a tan solo 1 minuto de Av. Patria. Esta propiedad además de ser muy espaciosa se encuentra muy cerca de dos de las salidas principales de la ciudad (Periférico y López Mateos) Se encuentra dentro de una zona reconocida por su alto comercio y por contar con hospitales, tiendas de conveniencia, farmacias y escuelas a minutos Ubicación: Calle: Santa Isabel 1566 Colonia: Cumbres del Nilo Cuenta con: 2 habitaciones 1 habitación que puede ser utilizada como estudio 2 baños completos Cocina integral Espacio para sala/comedor Cochera muy amplia para 2 autos Patio de servicio Medidas: Terreno: 97 m2 (6.40x15.50) Construcción: 147 m2 Documentos en regla Se aceptan créditos",GDL Propiedades,620FJ7,147434077.0,7.0,97.0,147.0,2.0,2.0,2.0,,15,Desconocido,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.288653,20.64255,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Sep25_ec88fea5,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,16990000.0,1800.0,"av. vallarta,  Fraccionamiento Los Sueños, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.707021147319082,-103.481165889929200&zoom=16&markers=20.707021147319082,-103.481165889929200&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=NgYePjDwWI8E1nkg6JtOmWvDIGc=&channel=rpfic-i24",Los Sueños,"Descubre el hogar de tus sueños en esta espectacular residencia que combina elegancia y funcionalidad. Con techos altos que otorgan una sensación de amplitud, así como una iluminación natural y ventilación inigualables, cada rincón de esta casa ha sido diseñado para brindar confort y estilo. Los acabados de lujo dan un toque de distinción a cada espacio, mientras que la cocina de ensueño invita a deleitar los sentidos y crear momentos inolvidables junto a tus seres queridos. Cada una de las recámaras, incluyendo la principal, se complementa con un lujoso baño-vestidor, garantizando privacidad y comodidad. Disfruta de momentos de esparcimiento y diversión en el amplio cuarto de juegos. Además, la presencia de una recámara con baño completo en la planta baja ofrece versatilidad, ideal para convertirla en estudio o espacio de trabajo.",Beker México,5QMS5O,143179374.0,,450.0,400.0,5.0,4.0,4.0,,4,Caseta de guardia; Cuartos de servicio; Escuelas Cercanas,Seguridad privada,Cuarto de TV,Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.481166,20.707021,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Sep25_61e86e0c,Inm24,Zap,01/09/2025,Cas,820.0,3.0,6.0,Ven,11490000.0,,"Bosque de la Primavera,  Bosques de la Primavera, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.632981627213546,-103.519877626269530&zoom=16&markers=20.632981627213546,-103.519877626269530&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=u4q60k9Q_hWwguZ4a5d1bQgRP3E=&channel=rpfic-i24","Residencia en Venta en Zapopan, Jalisco (Bosques de La Primavera - Estilo Toscano)","*RESIDENCIA EN VENTA EN BOSQUES DE LA PRIMAVERA, (ESTILO TOSCANO)* Zapopan, Jalisco *Exclusiva residencia Estilo Toscano en Zona privada del Bosque de la Primavera Zapopan. *Precio: $11,490,000 *Terreno. 2,050 m2 Construcción 820 m2 Jardin 1,200 m2. *Características 3 recamaras 4.5 Baños Jacuzzi Bar Cocina integral Alberca Cochera p/6 autos *Planta baja Cocina integral equipada Sala comedor Bar Área de juegos Área de tv 1/2 baño Terraza Planta alta Recámara principal con sala y área de lectura Baño, con doble lavamanos, Tina de Hidromasaje, Walking Closet. *Recámara Secudaria con Sala y área de Lectura, Baño con doble lavamanos, tina y Closet amplio. *Bungalow con una recamara para 4 personas, Baño, Vestidor, Terraza y en planta baja cuenta con Vestidores y Baños para área de alberca hombres y mujeres. *Cuenta con Casa para Velador y Cuarto de Servicio completos. Jardín: área verde y Alberca C/ jacuzzy. .1 bungaló de huéspedes con amplia recámara baño completo. Baños para servicio de alberca. .Cisterna 20,000 litros Acabados de lujo, con techos de madera de Pino en su totalidad y pisos de Marmolina Italiana. .VENTANERIA: Aluminio y cristal doble. PISOS: Marmolina Italiana en interiores y lozeta en area Terraza .CARPINTERIA: Pino .ESTADO DE CONSERVACION: Excelentes Condiciones. Ubicación: .gl/xAVEMfG4HZHPSoZC7 #ResidenciaEnVenta# #BosqueDeLaPrimavera#",CREALTOR VANGUARDIA GDL,60L2RH,146369627.0,124.0,2050.0,820.0,4.0,6.0,3.0,1.0,6,Alberca; Terraza; Cuartos de servicio; Jacuzzi; Cocina integral; Closet,Area de lavandería; Servicios básicos (agua/luz),Estudio; Patio; Area de eventos; Cuarto de TV,Asador,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.519878,20.632982,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_27a172b9,Inm24,Zap,01/09/2025,Cas,241.0,3.0,2.0,Ven,8500000.0,600.0,"Paseo de la estrella,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.726076637972188,-103.478983758149720&zoom=16&markers=20.726076637972188,-103.478983758149720&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9yH1ZHIpYW5lUSL-hVSbR7mBpTY=&channel=rpfic-i24","Casa en Venta, Parques Vallarta","Casa disponible para entregar en Septiembre 2023, ubicada en la zona real. Cuenta con sótano para dos coches, cocina, sala, comedor en planta baja, y en planta alta cuenta con 3 recámaras con baño completo, también cuenta con Roofgarden. Servicios cercanos: Instituto Ciencias y Subire, comercios varios, tiendas de autoservicio, centros de comercio, entre otros. EasyBroker ID: EB-MW7740",inrate Real Estate,EB-MW7740,66444401.0,,215.0,241.0,3.0,2.0,3.0,1.0,0,Desconocido,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.478984,20.726077,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Sep25_b5719b20,Inm24,Zap,01/09/2025,Cas,500.0,5.0,4.0,Ven,27145999.0,,"Residencial Los Sueños,  Fraccionamiento Los Sueños, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.710802300000000,-103.472649800000000&zoom=16&markers=20.710802300000000,-103.472649800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=AQjFOWstKnz2xlYUKNGVgd8vqcA=&channel=rpfic-i24","Casa en Venta en Fraccionamiento Los Sueños, Zapopan con Excelente Precio.","Residencia de Lujo ""Llave en Mano"" – Exclusividad y Estilo en su Máxima Expresión. Una joya arquitectónica pensada para quienes valoran la excelencia. Le presentamos una propiedad única, disponible para quienes buscan vivir con el máximo nivel de confort y sofisticación. Cada rincón há sido diseñado con precisión, cuidando cada detalle con acabados de la más alta calidad y un estilo inconfundible. Características que definen el verdadero lujo: • Diseño y materiales premium: piedra natural, maderas selectas, herrajes exclusivos, iluminación ambiental. • Ambientes únicos: cocina gourmet, estancias de doble altura, recámara principal con vestidor tipo boutique y baño estilo spa. • Privacidad total: en una de las ubicaciones más codiciadas de la ciudad. • Armonía interior y exterior: jardines integrados al diseño arquitectónico, alberca climatizada, terrazas amplias y sistema inteligente en toda la propiedad. Esta no es solo una casa. Es una experiencia. Ideal para quienes no solo buscan una residencia, sino una expresión auténtica de su estilo de vida. Solicite atención personalizada, información detallada, y agende una visita privada a nuestras propiedades dentro de los fraccionamientos más exclusivos de la zona. Superficie construida: 500m² Terreno: 631m²",NUBO ARQUITECTOS,61F8SH,147023057.0,54.0,631.0,500.0,5.0,4.0,5.0,1.0,0,Desconocido,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.47265,20.710802,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_e1a03ec3,Inm24,Zap,01/09/2025,Cas,210.0,3.0,3.0,Ven,8850000.0,,"Paseos solares  Altanza, soare ,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.730569800000000,-103.474273600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=v1oSoER6aox1-qdjX3RG4l9irjY=&channel=rpfic-i24","Casa Nueva en Venta Solares 4 Recamaras Soaré III Coto Altanza, Zapopan, Jal.","Estrena esta hermosa casa en Soare lll Coto ALTANZA La casa cuenta con 3 recamaras en el segundo nivel . Cada una con baño y la principal con vestidor. Estacionamientos para dos autos . Sala comedor , cocina integral equipada. Tb cuenta con recámara en planta baja y baño completo . Área de lavado En el tercer nivel un roof con hermosa vista Acabados de primera El coto cuenta con una Casa club con alberca panorámica y climatizada. Dos terrazas , juegos infantiles y gimnasio. Agenda una cita y conócela. (E/S).",MyL,5Q223P,142615915.0,,144.0,210.0,4.0,3.0,3.0,1.0,0,Caseta de guardia; Escuelas Cercanas; Mascotas; Niveles construidos : 3; Cocina integral; Estado de conservación : Excelente,Internet/Wifi; Línea blanca; Seguridad privada; Área de Juegos Infantiles,Estudio,Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.474274,20.73057,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Sep25_ec88fea5,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,16990000.0,1800.0,"av. vallarta,  Fraccionamiento Los Sueños, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.707021147319082,-103.481165889929200&zoom=16&markers=20.707021147319082,-103.481165889929200&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=NgYePjDwWI8E1nkg6JtOmWvDIGc=&channel=rpfic-i24",Los Sueños,"Descubre el hogar de tus sueños en esta espectacular residencia que combina elegancia y funcionalidad. Con techos altos que otorgan una sensación de amplitud, así como una iluminación natural y ventilación inigualables, cada rincón de esta casa ha sido diseñado para brindar confort y estilo. Los acabados de lujo dan un toque de distinción a cada espacio, mientras que la cocina de ensueño invita a deleitar los sentidos y crear momentos inolvidables junto a tus seres queridos. Cada una de las recámaras, incluyendo la principal, se complementa con un lujoso baño-vestidor, garantizando privacidad y comodidad. Disfruta de momentos de esparcimiento y diversión en el amplio cuarto de juegos. Además, la presencia de una recámara con baño completo en la planta baja ofrece versatilidad, ideal para convertirla en estudio o espacio de trabajo.",Beker México,5QMS5O,143179374.0,,450.0,400.0,5.0,4.0,4.0,,4,Caseta de guardia; Cuartos de servicio; Escuelas Cercanas,Seguridad privada,Cuarto de TV,Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.481166,20.707021,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Sep25_e8b50d7f,Inm24,Zap,01/09/2025,Cas,300.0,3.0,3.0,Ven,11819999.0,,"Coto Larissa,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.729974181171183,-103.474983380950930&zoom=16&markers=20.729974181171183,-103.474983380950930&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=t5u_te4l-L6_QJYfU_NlhLiUML8=&channel=rpfic-i24","Casa en Venta en Coto Larissa 2, Solares Zapopan con Excelente Precio","Residencia de Lujo ""Llave en Mano"" – Exclusividad y Estilo en su Máxima Expresión. Una joya arquitectónica pensada para quienes valoran la excelencia. Le presentamos una propiedad única, disponible para quienes buscan vivir con el máximo nivel de confort y sofisticación. Cada rincón há sido diseñado con precisión, cuidando cada detalle con acabados de la más alta calidad y un estilo inconfundible. Características que definen el verdadero lujo: • Lista para habitar: totalmente equipada y funcional desde el primer día. • Diseño y materiales premium: piedra natural, maderas selectas, herrajes exclusivos, iluminación ambiental. • Ambientes únicos: cocina gourmet, estancias de doble altura, recámara principal con vestidor tipo boutique y baño estilo spa. • Privacidad total: en una de las ubicaciones más codiciadas de la ciudad. • Armonía interior y exterior: jardines integrados al diseño arquitectónico, alberca climatizada, terrazas amplias y sistema inteligente en toda la propiedad. Esta no es solo una casa. Es una experiencia. Ideal para quienes no solo buscan una residencia, sino una expresión auténtica de su estilo de vida. Solicite atención personalizada, información detallada, y agende una visita privada a nuestras propiedades dentro de los fraccionamientos más exclusivos de la zona. Superficie construida: 300 m² Terreno: 166 m²",NUBO ARQUITECTOS,6098NS,146050918.0,164.0,166.0,300.0,3.0,3.0,3.0,1.0,0,Desconocido,Desconocido,Desconocido,Desconocido,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.474983,20.729974,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sep25_ca8ca3f5,Inm24,Zap,01/09/2025,Cas,244.0,4.0,2.0,Ven,7900000.0,,"PASEO DEL NORTE 3735,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.724078799999997,-103.479176660729980&zoom=16&markers=20.724078799999997,-103.479176660729980&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=CdsOQQEadxKrlTug4uDvUDK4bgE=&channel=rpfic-i24",Casa Nueva en Venta Bosques Vallarta Zapopan Jalisco,"CASA NUEVA EN VENTA EN BOSQUES VALLARTA EN EL COTO EL NOGAL. EN PLANTA BAJA CUENTA CON: COCHERA PARA 2 AUTOS, ESTUDIO CON OPCION A RECAMARA, BAÑO COMPLETO, COCINA INTEGRAL CON CUBIERTA DE CUARZO, CUARTO DE DESPENSA, SALA, COMEDOR, JARDIN. EN PLANTA ALTA: 3 RECAMARAS, CADA UNA CON BAÑO COMPLETO, LA PRINCIPAL CON VESTIDOR Y LAS DOS SECUNDARIAS CON CLOSET. TERCER NIVEL: ROOG GARDEN CON TERRAZA, MEDIO BAÑO Y AREA DE LAVADO. EL COTO CUENTA CON SEGURIDAD, ALBERCA, TERRAZA DE EVENTOS, CANCHAS DE PADEL Y JUEGOS. INSTALACIONES PARA AIRE ACONDICIONADO. EXCELENTE OPORTUNIDAD Y PRECIO.",Esfera Inmobiliaria,5RPPL5,144068135.0,,165.0,244.0,4.0,2.0,4.0,1.0,0,Escuelas Cercanas; Cocina integral,Desconocido,Estudio; Cuarto de TV,Jardín Privado,inmuebles24_detalle_zap-gdl_casas_venta.csv,Sep25,,,,,,,,,,-103.479177,20.724079,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
